Reciprocal In Out
2.0 0.0 1.0
54.0 14.0 138.0
9.0 14.0 46.0
2.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 7.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 1.0
3.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
3.0 0.0 0.0
50.0 9.0 12.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
11.0 2.0 0.0
0.0 0.0 0.0
12.0 0.0 0.0
10.0 0.0 1.0
19.0 0.0 1.0
1.0 0.0 1.0
3.0 0.0 0.0
4.0 2.0 1.0
12.0 0.0 5.0
12.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
16.0 1.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
17.0 1.0 15.0
34.0 1.0 6.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
0.0 0.0 0.0
23.0 2.0 12.0
10.0 1.0 1.0
22.0 7.0 4.0
11.0 2.0 1.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 2.0
1.0 0.0 0.0
10.0 2.0 16.0
14.0 1.0 1.0
11.0 6.0 22.0
13.0 6.0 8.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
36.0 6.0 164.0
1.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 0.0
1.0 1.0 0.0
9.0 1.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 0.0
0.0 0.0 0.0
70.0 35.0 492.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
3.0 0.0 0.0
10.0 16.0 86.0
2.0 0.0 0.0
4.0 0.0 0.0
3.0 0.0 1.0
12.0 15.0 2.0
0.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
3.0 0.0 2.0
1.0 0.0 0.0
11.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
5.0 0.0 0.0
1.0 0.0 0.0
9.0 3.0 12.0
2.0 0.0 0.0
3.0 1.0 8.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
28.0 6.0 8.0
1.0 1.0 1.0
68.0 98.0 186.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 0.0
1.0 3.0 5.0
4.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
23.0 6.0 18.0
0.0 0.0 0.0
3.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
24.0 1.0 0.0
11.0 0.0 1.0
5.0 0.0 1.0
32.0 18.0 4.0
0.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
12.0 7.0 7.0
2.0 0.0 0.0
31.0 3.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 1.0
3.0 0.0 0.0
13.0 0.0 14.0
2.0 0.0 1.0
0.0 0.0 0.0
10.0 1.0 4.0
1.0 1.0 0.0
1.0 0.0 0.0
5.0 4.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 27.0
1.0 0.0 0.0
33.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 1.0
1.0 0.0 0.0
1.0 1.0 1.0
47.0 10.0 31.0
2.0 1.0 0.0
14.0 1.0 1.0
62.0 13.0 276.0
2.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
11.0 2.0 27.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
112.0 28.0 235.0
12.0 0.0 1.0
2.0 0.0 0.0
6.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 8.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 238.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
9.0 1.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
20.0 3.0 2.0
0.0 0.0 0.0
14.0 1.0 0.0
2.0 0.0 1.0
27.0 2.0 49.0
1.0 0.0 2.0
0.0 0.0 0.0
11.0 2.0 1.0
3.0 1.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 5.0
3.0 12.0 16.0
3.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
29.0 1.0 27.0
1.0 0.0 0.0
0.0 0.0 0.0
8.0 1.0 0.0
1.0 0.0 0.0
5.0 0.0 1.0
13.0 0.0 2.0
4.0 2.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 10.0
0.0 0.0 0.0
2.0 0.0 1.0
9.0 1.0 3.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
53.0 5.0 34.0
1.0 0.0 0.0
18.0 1.0 19.0
0.0 0.0 0.0
1.0 1.0 0.0
4.0 1.0 0.0
6.0 0.0 1.0
7.0 1.0 53.0
13.0 2.0 0.0
15.0 17.0 76.0
1.0 0.0 0.0
1.0 0.0 0.0
79.0 37.0 302.0
2.0 0.0 0.0
13.0 2.0 2.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
12.0 1.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 4.0
0.0 0.0 0.0
1.0 0.0 0.0
28.0 3.0 66.0
6.0 1.0 2.0
5.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
2.0 0.0 11.0
5.0 2.0 2.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 1.0
0.0 0.0 0.0
4.0 2.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
2.0 0.0 0.0
3.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 1.0
0.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
10.0 0.0 0.0
10.0 0.0 14.0
6.0 6.0 2.0
7.0 1.0 1.0
0.0 0.0 0.0
1.0 1.0 1.0
6.0 1.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
26.0 13.0 42.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
12.0 2.0 2.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
5.0 13.0 2.0
4.0 2.0 63.0
1.0 0.0 0.0
2.0 0.0 0.0
3.0 0.0 0.0
73.0 69.0 156.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
4.0 0.0 0.0
5.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
2.0 0.0 2.0
2.0 1.0 23.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
42.0 13.0 68.0
4.0 0.0 1.0
4.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
18.0 11.0 10.0
4.0 0.0 0.0
5.0 1.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
26.0 0.0 1.0
14.0 1.0 1.0
3.0 0.0 1.0
9.0 1.0 16.0
7.0 2.0 2.0
1.0 0.0 0.0
7.0 1.0 3.0
1.0 0.0 0.0
4.0 2.0 1.0
13.0 2.0 1.0
30.0 1.0 1.0
0.0 0.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
25.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
8.0 1.0 5.0
0.0 0.0 0.0
4.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
2.0 0.0 1.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
0.0 0.0 0.0
11.0 3.0 42.0
7.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
9.0 1.0 3.0
1.0 0.0 0.0
51.0 1.0 83.0
14.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
24.0 3.0 18.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 5.0
3.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
3.0 0.0 0.0
26.0 0.0 34.0
11.0 2.0 2.0
3.0 1.0 4.0
0.0 0.0 0.0
1.0 0.0 0.0
17.0 4.0 32.0
1.0 0.0 0.0
40.0 2.0 1.0
6.0 0.0 0.0
17.0 1.0 8.0
1.0 0.0 0.0
24.0 4.0 151.0
18.0 1.0 21.0
0.0 0.0 0.0
1.0 2.0 0.0
1.0 0.0 0.0
9.0 1.0 1.0
1.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 2.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 3.0
0.0 0.0 0.0
6.0 0.0 1.0
1.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
20.0 1.0 1.0
1.0 0.0 0.0
29.0 0.0 1.0
1.0 0.0 0.0
42.0 9.0 18.0
2.0 2.0 0.0
10.0 21.0 97.0
1.0 0.0 1.0
1.0 0.0 0.0
44.0 1.0 74.0
7.0 0.0 55.0
9.0 1.0 10.0
1.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
7.0 1.0 0.0
2.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
28.0 5.0 0.0
1.0 0.0 0.0
10.0 7.0 29.0
0.0 0.0 0.0
41.0 11.0 39.0
0.0 0.0 0.0
0.0 0.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
7.0 0.0 0.0
1.0 0.0 0.0
21.0 13.0 11.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 2.0 5.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
24.0 0.0 6.0
8.0 1.0 2.0
0.0 0.0 0.0
1.0 0.0 11.0
2.0 0.0 1.0
16.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
23.0 2.0 19.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
13.0 0.0 3.0
0.0 0.0 0.0
14.0 1.0 1.0
1.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
11.0 9.0 27.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
20.0 1.0 9.0
16.0 1.0 3.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
12.0 2.0 13.0
0.0 0.0 0.0
5.0 3.0 9.0
19.0 7.0 28.0
23.0 3.0 115.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
10.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
16.0 2.0 22.0
12.0 1.0 1.0
10.0 1.0 29.0
25.0 1.0 257.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
2.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 1.0
15.0 0.0 11.0
4.0 0.0 1.0
1.0 0.0 0.0
2.0 1.0 20.0
1.0 0.0 0.0
3.0 0.0 0.0
6.0 1.0 1.0
2.0 2.0 12.0
7.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
35.0 15.0 27.0
1.0 0.0 0.0
76.0 42.0 292.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 7.0 29.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
51.0 16.0 81.0
0.0 0.0 0.0
24.0 1.0 1.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
11.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 32.0
11.0 1.0 1.0
3.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
8.0 6.0 13.0
2.0 0.0 0.0
14.0 0.0 0.0
6.0 2.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
1.0 2.0 1.0
6.0 0.0 5.0
0.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
7.0 0.0 0.0
5.0 1.0 0.0
1.0 0.0 0.0
12.0 0.0 2.0
1.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
3.0 0.0 1.0
2.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 1.0
28.0 3.0 13.0
14.0 1.0 60.0
1.0 0.0 0.0
29.0 8.0 123.0
40.0 4.0 9.0
1.0 0.0 0.0
9.0 1.0 4.0
4.0 0.0 1.0
68.0 18.0 199.0
4.0 0.0 0.0
2.0 0.0 1.0
8.0 1.0 6.0
3.0 0.0 1.0
1.0 0.0 0.0
22.0 1.0 13.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 3.0
6.0 0.0 7.0
6.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 0.0
0.0 0.0 0.0
12.0 2.0 71.0
45.0 9.0 31.0
8.0 1.0 1.0
1.0 0.0 0.0
4.0 2.0 1.0
0.0 0.0 0.0
108.0 21.0 300.0
1.0 0.0 0.0
6.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
25.0 1.0 123.0
1.0 0.0 0.0
1.0 0.0 1.0
17.0 0.0 50.0
3.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 4.0 4.0
6.0 1.0 1.0
1.0 0.0 0.0
1.0 1.0 14.0
3.0 0.0 1.0
0.0 0.0 0.0
25.0 8.0 1.0
3.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
6.0 0.0 0.0
6.0 13.0 2.0
0.0 0.0 0.0
1.0 1.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
10.0 1.0 56.0
0.0 0.0 0.0
12.0 0.0 0.0
27.0 7.0 33.0
7.0 1.0 18.0
1.0 0.0 0.0
7.0 6.0 7.0
32.0 2.0 3.0
9.0 0.0 1.0
2.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
18.0 2.0 42.0
4.0 0.0 7.0
0.0 0.0 0.0
0.0 0.0 0.0
13.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 3.0
8.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 1.0
17.0 0.0 19.0
5.0 0.0 0.0
5.0 1.0 5.0
3.0 0.0 1.0
5.0 1.0 0.0
0.0 0.0 0.0
5.0 0.0 1.0
3.0 0.0 1.0
8.0 0.0 10.0
19.0 1.0 2.0
14.0 25.0 18.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 19.0
7.0 0.0 1.0
2.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
9.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
2.0 0.0 1.0
34.0 10.0 10.0
1.0 0.0 0.0
1.0 0.0 0.0
13.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
12.0 18.0 97.0
5.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
8.0 1.0 15.0
13.0 3.0 5.0
3.0 1.0 1.0
7.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
5.0 1.0 1.0
1.0 1.0 1.0
3.0 0.0 0.0
0.0 0.0 0.0
8.0 0.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
14.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
21.0 5.0 2.0
26.0 3.0 38.0
23.0 1.0 27.0
1.0 0.0 0.0
3.0 0.0 0.0
16.0 3.0 4.0
17.0 3.0 6.0
4.0 1.0 5.0
3.0 0.0 3.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
24.0 0.0 0.0
0.0 0.0 19.0
8.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
3.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
30.0 9.0 1.0
9.0 0.0 11.0
17.0 7.0 61.0
53.0 5.0 66.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
0.0 0.0 0.0
14.0 1.0 3.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 1.0
3.0 1.0 1.0
9.0 1.0 1.0
4.0 1.0 0.0
31.0 1.0 23.0
14.0 5.0 13.0
2.0 0.0 1.0
1.0 0.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
5.0 0.0 1.0
1.0 1.0 0.0
17.0 1.0 1.0
11.0 1.0 1.0
4.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
9.0 1.0 9.0
1.0 0.0 1.0
5.0 1.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
8.0 1.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
5.0 0.0 0.0
3.0 0.0 1.0
14.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
5.0 9.0 22.0
5.0 17.0 69.0
3.0 1.0 3.0
18.0 9.0 22.0
1.0 0.0 0.0
4.0 0.0 1.0
5.0 0.0 10.0
4.0 2.0 0.0
5.0 0.0 21.0
0.0 0.0 0.0
6.0 0.0 1.0
23.0 7.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 1.0
36.0 3.0 5.0
13.0 1.0 2.0
13.0 1.0 1.0
2.0 0.0 0.0
2.0 0.0 0.0
5.0 1.0 1.0
10.0 1.0 5.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
44.0 20.0 257.0
9.0 1.0 1.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 3.0 0.0
5.0 0.0 1.0
37.0 7.0 42.0
0.0 0.0 0.0
1.0 0.0 1.0
5.0 1.0 18.0
1.0 0.0 0.0
1.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 4.0 2.0
6.0 1.0 3.0
1.0 0.0 1.0
2.0 0.0 0.0
1.0 0.0 0.0
2.0 2.0 0.0
1.0 0.0 0.0
5.0 0.0 11.0
1.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 1.0
13.0 1.0 8.0
2.0 1.0 1.0
35.0 3.0 0.0
1.0 0.0 0.0
12.0 9.0 25.0
1.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
17.0 8.0 8.0
1.0 0.0 0.0
4.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
15.0 3.0 30.0
1.0 0.0 0.0
17.0 5.0 1.0
1.0 1.0 1.0
2.0 1.0 1.0
11.0 3.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 4.0
2.0 0.0 0.0
1.0 0.0 0.0
35.0 11.0 41.0
1.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
7.0 1.0 1.0
38.0 1.0 25.0
32.0 2.0 28.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 2.0 1.0
5.0 1.0 0.0
1.0 0.0 0.0
5.0 2.0 0.0
4.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 1.0
5.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
14.0 16.0 10.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
14.0 0.0 41.0
16.0 7.0 12.0
4.0 1.0 5.0
7.0 2.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 18.0
6.0 0.0 0.0
0.0 0.0 0.0
11.0 1.0 14.0
4.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
27.0 2.0 17.0
3.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 1.0
2.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 2.0
2.0 0.0 0.0
4.0 0.0 0.0
8.0 4.0 13.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
4.0 0.0 1.0
3.0 0.0 1.0
4.0 1.0 1.0
4.0 0.0 0.0
18.0 1.0 89.0
1.0 1.0 0.0
2.0 2.0 7.0
2.0 3.0 3.0
20.0 9.0 19.0
5.0 1.0 0.0
2.0 1.0 0.0
4.0 0.0 0.0
1.0 0.0 6.0
22.0 0.0 1.0
1.0 0.0 0.0
5.0 0.0 3.0
1.0 0.0 0.0
1.0 1.0 18.0
8.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
32.0 9.0 14.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 2.0
1.0 0.0 0.0
1.0 1.0 0.0
7.0 0.0 0.0
0.0 0.0 0.0
19.0 2.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 52.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
2.0 0.0 1.0
12.0 3.0 10.0
2.0 0.0 6.0
43.0 2.0 7.0
7.0 15.0 31.0
12.0 2.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 1.0
2.0 1.0 0.0
1.0 0.0 0.0
1.0 1.0 20.0
1.0 0.0 0.0
9.0 1.0 3.0
5.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
6.0 1.0 3.0
1.0 0.0 0.0
10.0 5.0 37.0
1.0 0.0 0.0
2.0 1.0 2.0
0.0 0.0 0.0
2.0 0.0 0.0
8.0 0.0 1.0
80.0 55.0 139.0
1.0 0.0 0.0
